,group_id,category_id,category.name,category.shortname,city,country,link,group_name,events
1064,1202245,31,socializing,socializing,New York,US,https://www.meetup.com/RoleCallTheaterGroup/,Role Call -- The Ticket to Black Theater!,[]
1065,1202604,23,outdoors/adventure,outdoors-adventure,San Francisco,US,https://www.meetup.com/SailingSF/,"Sailing SF & Wine Country: Potluck, Hiking, GIANT's Baseball",[]
1066,1204804,14,health/wellbeing,health-wellbeing,New York,US,https://www.meetup.com/LivingEnergy/,Living Energy~ Global & Local Wellness Community,[]
1067,1204983,14,health/wellbeing,health-wellbeing,Chicago,US,https://www.meetup.com/ChicagolandTaiChi/,Chicagoland Tai Chi (Taiji)   Health ~ Strength ~ Peace,[]
1068,1205991,10,food/drink,food-drink,New York,US,https://www.meetup.com/nyblackwinetasters/,NY Black Wine Tasters' Club,[]
1069,1207619,15,hobbies/crafts,hobbies-crafts,San Francisco,US,https://www.meetup.com/art-events-meetup/,Workshop & Art Event,[]
1070,1209438,4,community/environment,community-environment,New York,US,https://www.meetup.com/nycvolunteerandcommunity/,NYC Volunteer Opportunities and Community Service!,[]
1071,1210636,2,career/business,career-business,Chicago,US,https://www.meetup.com/investing-581/,Chicago Investors Forum and Networking,[]
1072,1212834,12,LGBT,lgbt,Chicago,US,https://www.meetup.com/chicago-bisexual-queer-meetup/,Bisexual Queer Alliance Chicago - Meetup,[]
1073,1218691,27,photography,photography,Chicago,US,https://www.meetup.com/cdp-organizers/,CDP Organizer Meetup,[]
1074,1219715,4,community/environment,community-environment,New York,US,https://www.meetup.com/diydesign/,DIY design & construction,[]
1075,1219836,23,outdoors/adventure,outdoors-adventure,San Francisco,US,https://www.meetup.com/travel-1277/,Let's Explore Together,[]
1076,1220137,22,new age/spirituality,new-age-spirituality,San Francisco,US,https://www.meetup.com/Soulful-Bohemians/,Soulful Bohemian Society San Francisco,[]
1077,1220151,34,tech,tech,San Francisco,US,https://www.meetup.com/InternationalStartupSocialsSF/,**SF International Startup Socials**,[]
1078,1221538,23,outdoors/adventure,outdoors-adventure,New York,US,https://www.meetup.com/New-York-Cavers/,New York Caving Meetup Group,[]
1079,1222759,21,music,music,New York,US,https://www.meetup.com/rfexplorations/,RHYTHMflow  Explorations,[]
1080,1223634,2,career/business,career-business,San Francisco,US,https://www.meetup.com/San-Francisco-Startup-Idea-to-IPO/,SF Startup: Idea to IPO,"['dzvjrjywnbjc', 'dzvjrjywpbdb', 'dzvjrjywpbfc', 'dzvjrjywpbmb', 'dzvjrjywpbnc', 'dzvjrjywpbvb', 'dzvjrjywqbcc', 'dzvjrjywqbkb', 'dzvjrjywqblc', 'dzvjrjywqbsb', 'dzvjrjyxcbgb', 'dzvjrjyxcbhc', 'dzvjrjyxcbpb', 'dzvjrjyxcbxb', 'dzvjrjyxdbcb', 'dzvjrjyxdbdc', 'dzvjrjyxdblb', 'dzvjrjyxdbtb', 'dzvjrjyxfbcb', 'dzvjrjyxfbdc', 'dzvjrjyxfblb', 'dzvjrjyxfbmc', 'dzvjrjyxfbtb', 'dzvjrjyxgbhb', 'dzvjrjyxgbjc', 'dzvjrjyxgbqb', 'dzvjrjyxgbzb', 'dzvjrjyxhbfb', 'dzvjrjyxhbgc', 'dzvjrjyxhbnb', 'dzvjrjyxhbpc', 'dzvjrjyxhbwb', 'dzvjrjyxjbcc', 'dzvjrjyxjbkb', 'dzvjrjyxjblc', 'dzvjrjyxjbsb', 'dzvjrjyxkbhb', 'dzvjrjyxkbjc', 'dzvjrjyxkbqb', 'dzvjrjyxkbzb', 'dzvjrjyxlbdb', 'dzvjrjyxlbfc', 'dzvjrjyxlbmb', 'dzvjrjyxlbnc', 'dzvjrjyxlbvb', 'dzvjrjyxmbbc', 'dzvjrjyxmbjb', 'dzvjrjyxmbkc', 'dzvjrjyxmbrb', 'dzvjrjyxnbgb']"
1081,1223693,34,tech,tech,Chicago,US,https://www.meetup.com/SESChicago/,SES Chicago Meetup Group,[]
1082,1224500,2,career/business,career-business,New York,US,https://www.meetup.com/website/,New York Web Development,[]
1083,1224882,11,games,games,New York,US,https://www.meetup.com/nyspades/,NYC Spades & More,[]
1084,1225656,13,movements/politics,government-politics,San Francisco,US,https://www.meetup.com/decriminalize/,Decriminalize Prostitution!,[]
1085,1225801,5,dancing,dancing,New York,US,https://www.meetup.com/NYC-Dance-Parties/,NYC Dance Parties & Beyond plus Dance Calendars,[]
1086,1225993,34,tech,tech,San Francisco,US,https://www.meetup.com/R-Users/,Bay Area useR Group (R Programming Language),[]
1087,1226714,16,language/ethnic identity,language,New York,US,https://www.meetup.com/indiaclub/,India Club International-A Indian Meetup Group,[]
1088,1228907,34,tech,tech,New York,US,https://www.meetup.com/Hadoop-NYC/,New York Hadoop User group,[]
1089,1230591,21,music,music,San Francisco,US,https://www.meetup.com/LiveJazz/,Live Jazz (& Blues) Meetup Group,[]
1090,1230734,21,music,music,New York,US,https://www.meetup.com/singles-2352/,NYC ROCK N' ROLL DANCE PARTY SINGLES,[]
1091,1233861,2,career/business,career-business,New York,US,https://www.meetup.com/options/,New York Options Traders,[]
1092,1235063,34,tech,tech,New York,US,https://www.meetup.com/NY-JavaScript/,NY JavaScript,[]
1093,1235475,20,movies/film,movies-film,San Francisco,US,https://www.meetup.com/sausanacademy/,San Francisco Belly Dance & Egyptian Culture Meetup Group,[]
1094,1235637,31,socializing,socializing,New York,US,https://www.meetup.com/funthingstodoinnyctoday/,Alternative to the Bar Fun Things To Do In NYC!,[]
1095,1236377,10,food/drink,food-drink,San Francisco,US,https://www.meetup.com/SFGourmetClub/,San Francisco Gourmet Club,[]
1096,1236817,34,tech,tech,Chicago,US,https://www.meetup.com/social-media-marketing/,Chicago Social Media Marketing Group,[]
1097,1238368,34,tech,tech,San Francisco,US,https://www.meetup.com/San-Francisco-Marketing-Professionals/,San Francisco Online Marketing Professionals,[]
1098,1238915,20,movies/film,movies-film,New York,US,https://www.meetup.com/filmind-384/,Film Marketing and Distribution,[]
1099,1240215,32,sports/recreation,sports-recreation,Chicago,US,https://www.meetup.com/tennis-443/,Beach Tennis Chicago,[]
1100,1240279,21,music,music,New York,US,https://www.meetup.com/NYCLiveMusic/,The New York City Live Music Meetup,[]
1101,1240855,28,religion/beliefs,religion-beliefs,San Francisco,US,https://www.meetup.com/SanFranciscoPagans/,San Francisco Pagan Meetup Group,[]
1102,1240980,34,tech,tech,San Francisco,US,https://www.meetup.com/quantifiedself/,The Bay Area Quantified Self Meetup Group,[]
1103,1242525,2,career/business,career-business,Chicago,US,https://www.meetup.com/realestate-1472/,Chicago NEW RICH CLUB,['244516918']
1104,1242911,11,games,games,San Francisco,US,https://www.meetup.com/bamahjong/,Bay Area Mahjong Meetup,[]
1105,1244211,2,career/business,career-business,New York,US,https://www.meetup.com/daytraders-225/,New York Traders Educational Network,[]
1106,1245291,2,career/business,career-business,Chicago,US,https://www.meetup.com/businesscardtobusiness/,Business Card to Business,"['gxgppywnbpc', 'gxgppywpblc', 'gxgppywqbjc', 'gxgppyxcbnc', 'gxgppyxdbkc', 'gxgppyxfbkc', 'gxgppyxgbgc', 'gxgppyxhbmc', 'gxgppyxjbjc', 'gxgppyxkbpc', 'gxgppyxlblc', 'gxgppyxmbhc']"
1107,1245506,32,sports/recreation,sports-recreation,New York,US,https://www.meetup.com/volleyball-204/,"GLOBE VOLLEYBALL, NYC",[]
1108,1246012,31,socializing,socializing,New York,US,https://www.meetup.com/manhattanchicfriends/,The Manhattan Chic Friends (20s-30s),[]
1109,1246067,14,health/wellbeing,health-wellbeing,New York,US,https://www.meetup.com/yoga-758/,Yoga Without Walls,[]
1110,1247251,11,games,games,New York,US,https://www.meetup.com/parkour-movnat/,New York Parkour & Movnat,[]
1111,1248579,31,socializing,socializing,New York,US,https://www.meetup.com/nightlife-805/,TastingNYC.com,[]
1112,1250073,31,socializing,socializing,New York,US,https://www.meetup.com/Friendly-Native-New-Yorker-Walking-Tours/,Friendly Native New Yorker Walking Tours!,[]
1113,1250837,31,socializing,socializing,New York,US,https://www.meetup.com/30s-40s-professional/,NYC Social Professionals (30s & 40s),[]
1114,1251970,34,tech,tech,New York,US,https://www.meetup.com/nflfootball-91/,New York Indianapolis Colts NFL Football Meetup Group,[]
1115,1252620,3,cars/motorcycles,cars-motorcycles,New York,US,https://www.meetup.com/nyckarting/,NYC Karting Meetup,[]
1116,1253506,20,movies/film,movies-film,New York,US,https://www.meetup.com/BigAppleTalent/,BigAppleTalent Film Makers and Entertainers,[]
1117,1253829,2,career/business,career-business,New York,US,https://www.meetup.com/legalmatters/,Legal Matters Meetup,[]
1118,1254828,31,socializing,socializing,New York,US,https://www.meetup.com/SocialButterfliesNYC/, Social Butterflies ,[]
1119,1256822,31,socializing,socializing,New York,US,https://www.meetup.com/NewYork80sLovers/,"New York 80's, 90s & More Meetup Group",[]
1120,1258298,4,community/environment,community-environment,San Francisco,US,https://www.meetup.com/architecture-102/,Green Building,[]
1121,1258372,5,dancing,dancing,New York,US,https://www.meetup.com/ballroomdance-232/,New York Ballroom and Latin Dancing Meetup Group,[]
1122,1261788,5,dancing,dancing,New York,US,https://www.meetup.com/salsanewyork/,Salsa New York,[]
1123,1265025,14,health/wellbeing,health-wellbeing,San Francisco,US,https://www.meetup.com/MeditationSF/,The San Francisco Meditation Group,[]
1124,1267257,23,outdoors/adventure,outdoors-adventure,New York,US,https://www.meetup.com/travel-1317/,Globetrekker's Meetup,[]
1125,1269759,14,health/wellbeing,health-wellbeing,New York,US,https://www.meetup.com/workwmn-420/,Beautiful Inside Out...A Women's Healing Circle,[]
1126,1270359,34,tech,tech,New York,US,https://www.meetup.com/nyaltnet/,New York ALT.NET Software Development Group,[]
1127,1271344,32,sports/recreation,sports-recreation,San Francisco,US,https://www.meetup.com/nygiantsfansunitesf/,New York Giants Fans Unite in San Fran,[]
1128,1271426,25,parents/family,parents-family,New York,US,https://www.meetup.com/pregnancy-fitness/,Pregnancy Fitness & Moms NYC Meet Up,[]
1129,1272335,17,alternative lifestyle,lifestyle,New York,US,https://www.meetup.com/burnersexpositivenyc/,New York City Burner / Sex-Positive Group,[]
1130,1272540,22,new age/spirituality,new-age-spirituality,New York,US,https://www.meetup.com/spirituality-463/,The NYC Sacred Light Fellowship Meetup,[]
1131,1272801,16,language/ethnic identity,language,New York,US,https://www.meetup.com/NYYAAMG/,! New York Young Asian Americans Meetup Group,[]
1132,1273040,22,new age/spirituality,new-age-spirituality,New York,US,https://www.meetup.com/spirituality-464/,NYC Psychic Training & Opening to Spirit Guidance,[]
1133,1273072,12,LGBT,lgbt,New York,US,https://www.meetup.com/NYGayBi/,Gay Women's (Lesbian and Bi) Social Group 30+,[]
1134,1273704,32,sports/recreation,sports-recreation,New York,US,https://www.meetup.com/nycsoccer/,Pick up soccer in new york city,[]
1135,1273860,12,LGBT,lgbt,New York,US,https://www.meetup.com/women-about/,Women About in NYC & Westchester,[]
1136,1275435,14,health/wellbeing,health-wellbeing,New York,US,https://www.meetup.com/swing-and-salsa/,SWING DANCE!,[]
1137,1275815,13,movements/politics,government-politics,New York,US,https://www.meetup.com/NYC-PHC/,POLITICS FOR A HUMAN COMMUNITY,[]
1138,1276426,34,tech,tech,New York,US,https://www.meetup.com/nyccloudcomputing/,New York City Cloud Computing Group,[]
1139,1277323,16,language/ethnic identity,language,New York,US,https://www.meetup.com/brazilians-155/,Brazilian Meetup Group,[]
1140,1278029,2,career/business,career-business,New York,US,https://www.meetup.com/socialnetwork-1398/,NYC Adult Entertainment Entrepreneur Industry Meetup Group,[]
1141,1278280,2,career/business,career-business,New York,US,https://www.meetup.com/nyc-options-traders/,NYC Options Traders,[]
1142,1278406,5,dancing,dancing,New York,US,https://www.meetup.com/nyc-tango-lover/,NYC Tango & Wine Lover,[]
1143,1278982,2,career/business,career-business,Chicago,US,https://www.meetup.com/chicagomarketing/,Chicago Media-Marketing & Advertising Meetup Group,[]
1144,1280356,6,education/learning,education-learning,New York,US,https://www.meetup.com/ZorkasTopMBA/,Top NYC Opportunities & Resources for MBA Professionals!,[]
1145,1281262,31,socializing,socializing,San Francisco,US,https://www.meetup.com/sports-20/,B.A.R.S. - Bay Area Random Sports league,[]
1146,1281480,10,food/drink,food-drink,San Francisco,US,https://www.meetup.com/diningout-865/,Food Adventurers,[]
1147,1282204,23,outdoors/adventure,outdoors-adventure,San Francisco,US,https://www.meetup.com/norcal-biketouring/,Norcal Bicycle Touring,[]
1148,1282709,13,movements/politics,government-politics,New York,US,https://www.meetup.com/betanyc/,"#BetaNYC, NYC's open data, open gov, & civic tech community",[]
1149,1283158,34,tech,tech,New York,US,https://www.meetup.com/nyc-green-tech/,NYC Green Technology Group,[]
1150,1283658,2,career/business,career-business,New York,US,https://www.meetup.com/Hospi6/,Hospitalented: Event Professionals,[]
1151,1283756,34,tech,tech,San Francisco,US,https://www.meetup.com/seleniumsanfrancisco/,San Francisco Selenium Meetup Group,[]
1152,1283800,31,socializing,socializing,New York,US,https://www.meetup.com/ManhattanMeetupGroup/,NYC Really Fun Events,[]
1153,1284416,2,career/business,career-business,Chicago,US,https://www.meetup.com/ChicagoFilmmakersInAction/,Filmmakers in Action,[]
1154,1284530,22,new age/spirituality,new-age-spirituality,New York,US,https://www.meetup.com/healers-of-transformation-enlightenment-nyc/,Healers of Enlightenment & Transformation NYC,[]
1155,1285024,34,tech,tech,San Francisco,US,https://www.meetup.com/AdmobDevelopers/,AdMob Developer Meetup,[]
1156,1285233,16,language/ethnic identity,language,New York,US,https://www.meetup.com/spanish-983/,Help Translate Meetup into Spanish,[]
1157,1286116,34,tech,tech,New York,US,https://www.meetup.com/dddnyc/,NYC Domain-Driven Design User Group,[]
1158,1286261,31,socializing,socializing,New York,US,https://www.meetup.com/new-york-brainiacs/,New York Brainiacs Meetup Group,[]
1159,1287301,27,photography,photography,New York,US,https://www.meetup.com/leica-group/,Leica New York Metro Area,[]
1160,1287416,15,hobbies/crafts,hobbies-crafts,New York,US,https://www.meetup.com/omgnyc/,OMG NYC (Origami Meetup Group! NYC),[]
1161,1287468,27,photography,photography,New York,US,https://www.meetup.com/fashionphotosmeetup/,New York Editorial Fashion Photography Workshop,[]
1162,1288046,34,tech,tech,New York,US,https://www.meetup.com/postgresql-3/,New York City PostgreSQL User Group,[]
1163,1288106,10,food/drink,food-drink,San Francisco,US,https://www.meetup.com/SFSEAexpat/,"SouthEastAsian Expats in SF: Malaysia, Indonesia, Singapore+",[]
1164,1288191,25,parents/family,parents-family,New York,US,https://www.meetup.com/manhattangermanplaygroup/,Manhattan German Playgroup,[]
1165,1288361,6,education/learning,education-learning,New York,US,https://www.meetup.com/MBTIxMeetup/,The New York City MBTI Meetup Group,[]
1166,1288448,26,pets/animals,pets-animals,San Francisco,US,https://www.meetup.com/BarkHappySFfriends/,BarkHappy SF Area Dog Friends,[]
1167,1288466,23,outdoors/adventure,outdoors-adventure,New York,US,https://www.meetup.com/blazenyc/,BLAZE >> Backpacking Gay Men of NYC,[]
1168,1288479,20,movies/film,movies-film,San Francisco,US,https://www.meetup.com/bayareafilmfans/,Bay Area Film Fans,[]
1169,1289479,9,fitness,fitness,New York,US,https://www.meetup.com/hoopnotica-hooping-nyc/,Hoopnotica's New York Hula Hooping & Hoopdance Meetup,[]
1170,1290254,34,tech,tech,New York,US,https://www.meetup.com/music-techster/,NY MusicTech Meetup,[]
1171,1290693,34,tech,tech,New York,US,https://www.meetup.com/citrix-19/,Citrix professionals of the New York City metro area,[]
1172,1291778,32,sports/recreation,sports-recreation,San Francisco,US,https://www.meetup.com/dodgeball-250/,San Francisco Dodgeball Meetup Group,[]
1173,1292328,12,LGBT,lgbt,Chicago,US,https://www.meetup.com/i-like-RED-WINE/,i like Red and White wine,[]
1174,1292396,11,games,games,New York,US,https://www.meetup.com/boardgames-604/,After-work Board Game Club,[]
1175,1292467,31,socializing,socializing,New York,US,https://www.meetup.com/nondrinker-72/,Smart Party NYC's #1  Alcohol Free Social Network,[]
1176,1292567,17,alternative lifestyle,lifestyle,Chicago,US,https://www.meetup.com/Chicago-Polyamory/,Chicago Polyamory Meetup Group,[]
1177,1292899,10,food/drink,food-drink,New York,US,https://www.meetup.com/bigapple/,Big Apple Vegan & Raw Foodies,[]
1178,1294245,34,tech,tech,Chicago,US,https://www.meetup.com/js-chi/,Chicago JavaScript Meetup Group,[]
1179,1294810,3,cars/motorcycles,cars-motorcycles,San Francisco,US,https://www.meetup.com/BayAreaMotoGroup/,Bay Area Moto Group,[]
1180,1294833,10,food/drink,food-drink,Chicago,US,https://www.meetup.com/busy-as-a-bee-book-club/,Busy As A Bee Book Club Meetup Group,[]
1181,1294966,14,health/wellbeing,health-wellbeing,Chicago,US,https://www.meetup.com/meatfreemondays/,Meat Free Mondays - Chicago,[]
1182,1295023,33,support,support,New York,US,https://www.meetup.com/trich-158/,New York Trichotillomania and Skin Picking Meetup Group,[]
1183,1296591,34,tech,tech,San Francisco,US,https://www.meetup.com/technology-11/,SF Bay Area XMPP Meetup,[]
1184,1296954,34,tech,tech,San Francisco,US,https://www.meetup.com/SocialGamesSF/,Social Games SF,[]
1185,1296995,22,new age/spirituality,new-age-spirituality,New York,US,https://www.meetup.com/new-york-city-sufi/,New York City Sufi Healing Circle,[]
1186,1297156,1,fine arts/culture,arts-culture,New York,US,https://www.meetup.com/art-gallery-museum/,The New York Museum and Gallery Meetup Group,[]
1187,1297902,31,socializing,socializing,New York,US,https://www.meetup.com/tangonyc/,Argentine Tango NYC,[]
1188,1298028,23,outdoors/adventure,outdoors-adventure,San Francisco,US,https://www.meetup.com/hiking-594/,Bay Area Ridge Trail & More,[]
1189,1298079,34,tech,tech,Chicago,US,https://www.meetup.com/Chicago-APM/,Chicago Agile Project Management Meetup Group,[]
1190,1299276,31,socializing,socializing,New York,US,https://www.meetup.com/1001ers/,1001 Things To Do To Make Me a Real New Yorker,[]
1191,1299587,1,fine arts/culture,arts-culture,New York,US,https://www.meetup.com/acting-369/,the Carl Velas ACTING STUDIO,[]
1192,1299973,14,health/wellbeing,health-wellbeing,New York,US,https://www.meetup.com/pathwork/,NYC Spiritual Pathwork Group,[]
1193,1300446,31,socializing,socializing,New York,US,https://www.meetup.com/pearljamfans/,New York / New Jersey Pearl Jam Meetup Group,[]
1194,1300826,31,socializing,socializing,San Francisco,US,https://www.meetup.com/SanFranciscoEvents/,San Francisco Events - Social and Business Networking Group,[]
1195,1301664,26,pets/animals,pets-animals,Chicago,US,https://www.meetup.com/chicagomuttmixers/,Chicago Mutt Mixers! Canine Club.,[]
1196,1301752,31,socializing,socializing,New York,US,https://www.meetup.com/Damn-Happy-Hour/,Our Own Damn Happy Hour Ages 30-50,[]
1197,1302186,22,new age/spirituality,new-age-spirituality,Chicago,US,https://www.meetup.com/ElementalSpirit/,Center of the Elemental Spirit - Congregational Wicca,[]
1198,1302819,27,photography,photography,New York,US,https://www.meetup.com/ZorkasArtMarketers/,Artistic Pros Marketing Mix with Technology Club,[]
1199,1303479,30,singles,singles,San Francisco,US,https://www.meetup.com/singleprofessionals/,Single Professionals iNetwork (SPiN),[]
1200,1303555,34,tech,tech,New York,US,https://www.meetup.com/NYC-Turquoise/,NYC Turquoise Group,[]
1201,1303829,34,tech,tech,New York,US,https://www.meetup.com/nyccssux/,NYC CSS/UX,[]
1202,1304559,34,tech,tech,New York,US,https://www.meetup.com/AWSnewyork/,NYC Amazon Web Services User Group & Forums,[]
1203,1305391,9,fitness,fitness,New York,US,https://www.meetup.com/Share-your-Knowledge/,Coach AGIWAL : Knowledge is Power.Search Engine. Share it.,[]
1204,1305506,23,outdoors/adventure,outdoors-adventure,New York,US,https://www.meetup.com/AMCYoungMembers/,Appalachian Mountain Club - Young Members,[]
1205,1306492,32,sports/recreation,sports-recreation,New York,US,https://www.meetup.com/Women-s-World-of-Boxing/,Women's World of Boxing!,[]
1206,1307210,31,socializing,socializing,New York,US,https://www.meetup.com/The-New-York-Couples-Group-Why-Did-I-Get-Married/,The New York Couples Group ( Why Did I Get Married),[]
1207,1308839,26,pets/animals,pets-animals,San Francisco,US,https://www.meetup.com/sfcavalier/,The San Francisco Cavalier King Charles Spaniel Meet Up,[]
1208,1309294,14,health/wellbeing,health-wellbeing,New York,US,https://www.meetup.com/NewEarthSociety/,The New Earth Society,[]
1209,1310098,34,tech,tech,New York,US,https://www.meetup.com/androidnyc/,The New York Android Software Developers Meetup,[]
1210,1310157,32,sports/recreation,sports-recreation,San Francisco,US,https://www.meetup.com/SF-EPL/,The San Francisco English Premier League Meetup Group,[]
1211,1310760,31,socializing,socializing,San Francisco,US,https://www.meetup.com/sfbrainiacs/,San Francisco Brainiacs,[]
1212,1311516,34,tech,tech,San Francisco,US,https://www.meetup.com/Bay-Area-OpenStreetMappers/,Bay Area OpenStreetMappers,[]
1213,1312646,28,religion/beliefs,religion-beliefs,New York,US,https://www.meetup.com/Formerly-FundamentalistNYC/,Formerly Fundamentalist NYC,[]
1214,1312887,26,pets/animals,pets-animals,New York,US,https://www.meetup.com/WestieRescueNYC/,Westie Rescue NYC (WRNYC),[]
1215,1313110,16,language/ethnic identity,language,New York,US,https://www.meetup.com/nyctranslationmeetup/,The NYC Translation Industry Meetup Group,[]
1216,1313184,17,alternative lifestyle,lifestyle,Chicago,US,https://www.meetup.com/ChicagoMensaMeetup/,Chicago Area Mensa Meetup,[]
1217,1313248,12,LGBT,lgbt,New York,US,https://www.meetup.com/rusalgbt/,RUSA LGBT - Russian-Speaking LGBTQ Meetup,[]
1218,1313889,16,language/ethnic identity,language,San Francisco,US,https://www.meetup.com/Mandarin-Mixer-Meetup/,Mandarin Mixer Meetup (San Francisco),[]
1219,1317142,2,career/business,career-business,New York,US,https://www.meetup.com/OutWithTheGayGirls/,Out With The Gay Girls,[]
1220,1318255,36,writing,writing,Chicago,US,https://www.meetup.com/The-Chicago-Writer-s-Circle/,The Chicago Writers Circle,[]
1221,1318826,34,tech,tech,Chicago,US,https://www.meetup.com/ChicagoLand-Sharepoint-Users-Group/,ChicagoLand SharePoint Users Group,[]
1222,1319316,8,fashion/beauty,fashion-beauty,Chicago,US,https://www.meetup.com/fashion-and-VIP/,"Networking, Events and VIP Parties",[]
1223,1319775,31,socializing,socializing,Chicago,US,https://www.meetup.com/womanKNOWThyself/,Woman KNOW Thyself,[]
1224,1319831,22,new age/spirituality,new-age-spirituality,Chicago,US,https://www.meetup.com/Living-in-Attraction/,Living in Attraction,[]
1225,1321086,23,outdoors/adventure,outdoors-adventure,New York,US,https://www.meetup.com/Adventure-Travellers/,!Adventure Travellers New York City Travels NYC Travelling!,[]
1226,1321520,31,socializing,socializing,San Francisco,US,https://www.meetup.com/Marina-Casual-local-social-fun/,Marina Casual -- Cocktails and Socializing,[]
1227,1321590,34,tech,tech,Chicago,US,https://www.meetup.com/The-Chicago-Cisco-Systems-Meetup-Group/,The Chicago Cisco Systems Meetup Group,[]
1228,1322189,16,language/ethnic identity,language,New York,US,https://www.meetup.com/language-exchange-NYC/,Language Exchange Sundays in NYC,[]
1229,1322443,31,socializing,socializing,Chicago,US,https://www.meetup.com/Chicago-Winter-Dining-and-Cultural-Exchange/,Chicago Dining and Cultural Exchange,[]
1230,1323118,2,career/business,career-business,San Francisco,US,https://www.meetup.com/MFIC-SF/,Multifamily Investor Collective (MFIC) - San Francisco,[]
1231,1323219,27,photography,photography,Chicago,US,https://www.meetup.com/Kinky-Arts/,Kinky Arts,[]
1232,1323458,20,movies/film,movies-film,San Francisco,US,https://www.meetup.com/Classic-Literature-and-Cafes/,Classic Literature and Cafes Book Club,[]
1233,1323541,34,tech,tech,San Francisco,US,https://www.meetup.com/ios-developers/,iOS Developers (SF / SV),[]
1234,1323868,34,tech,tech,San Francisco,US,https://www.meetup.com/The-San-Francisco-ExtJS-Meetup-Group/,The San Francisco Bay Area Sencha/ExtJS Meetup Group,[]
1235,1323916,31,socializing,socializing,Chicago,US,https://www.meetup.com/Pine-Point-Ski-Club/,Pine Point Ski Club,[]
1236,1324175,32,sports/recreation,sports-recreation,New York,US,https://www.meetup.com/The-New-York-Racquetball-Meetup-Group/,The New York City Racquetball Meetup Group,[]
1237,1325336,2,career/business,career-business,New York,US,https://www.meetup.com/NY-CSR/,The New York Corporate Social Responsibility Meetup Group,['243890230']
1238,1325399,2,career/business,career-business,New York,US,https://www.meetup.com/Zorka-Sizzlers-and-Dazzlers/,Promotion Sizzle and Dazzle for Sales Success Club.,"['243666237', 'pgggxlywqbhc', 'pgggxlyxcbdc', 'pgggxlyxdbjc', 'pgggxlyxfbjc', 'pgggxlyxgbfc', 'pgggxlyxhblc', 'pgggxlyxjbhc', 'pgggxlyxkbfc', 'pgggxlyxlbkc', 'pgggxlyxmbgc', 'pgggxlyxnbdc']"
1239,1325806,31,socializing,socializing,New York,US,https://www.meetup.com/VolunteerMeetup/,"! #1 Volunteer Meetup,NYC,Make a Diff.,Do Good&Have Fun, !",[]
1240,1325828,34,tech,tech,San Francisco,US,https://www.meetup.com/SFDUG-San-Francisco-Drupal-Users-group/,SFDUG - San Francisco Drupal Users group,[]
1241,1325945,6,education/learning,education-learning,New York,US,https://www.meetup.com/Old-New-York-Bars/,Old New York Bars,[]
1242,1325971,5,dancing,dancing,New York,US,https://www.meetup.com/celebratetango-com/,celebrate tango,[]
1243,1326081,21,music,music,San Francisco,US,https://www.meetup.com/indierock/,The San Francisco Indie Music Group,[]
1244,1326648,26,pets/animals,pets-animals,New York,US,https://www.meetup.com/The-New-York-Chinese-Crested-Meetup-Group/,The New York Chinese Crested Meetup Group,[]
1245,1326836,4,community/environment,community-environment,San Francisco,US,https://www.meetup.com/20s30sSFGals/,* San Francisco Girlfriends *,[]
1246,1326984,32,sports/recreation,sports-recreation,San Francisco,US,https://www.meetup.com/Jeet-Kune-Do-Fierce-Egalitarians/,Jeet Kune Do/Kali Fierce Egalitarians,[]
1247,1327312,25,parents/family,parents-family,New York,US,https://www.meetup.com/New-York-City-Dads-Meetup-Group/,New York City (NYC) Dads Meetup Group,[]
1248,1327602,31,socializing,socializing,San Francisco,US,https://www.meetup.com/pitchgloballySF/,"Pitch Globally & Network with Startups,VC's,Techies,Mentors",[]
1249,1328614,20,movies/film,movies-film,Chicago,US,https://www.meetup.com/Chicago-Advanced-Screenwriters/,Chicago Advanced Screenwriters,[]
1250,1328961,30,singles,singles,San Francisco,US,https://www.meetup.com/heartconnections-singles/,Heart Connections- Singles,[]
1251,1329308,16,language/ethnic identity,language,New York,US,https://www.meetup.com/New-York-Chinese-Language-Culture-Activities/,"New York Chinese Language, Culture and Activities Group",[]
1252,1329414,16,language/ethnic identity,language,New York,US,https://www.meetup.com/Romanians/,New York - Romanian Group (NYRG),[]
1253,1329536,2,career/business,career-business,New York,US,https://www.meetup.com/Business-and-Real-Estate-Industry-Networking-Group/,Business & Real Estate Industry Networking (BREIN) Group,[]
1254,1329699,14,health/wellbeing,health-wellbeing,New York,US,https://www.meetup.com/Dharma-Ocean-of-New-York/,Dharma Ocean of New York,[]
1255,1329886,34,tech,tech,Chicago,US,https://www.meetup.com/mywplife/,Chicago WordPress Meetup Group,[]
1256,1331341,28,religion/beliefs,religion-beliefs,New York,US,https://www.meetup.com/Rissho-Kosei-kai-Buddhist-Church-of-New-York/,Rissho Kosei-kai Buddhist Church of New York,[]
1257,1332706,22,new age/spirituality,new-age-spirituality,New York,US,https://www.meetup.com/NonDuality-Advaita/,ADVAITA NON-DUALITY Meetings in the New York Metro Area,[]
1258,1333016,1,fine arts/culture,arts-culture,New York,US,https://www.meetup.com/steampunk/,NY Steampunk - Artists & Enthusiasts,[]
1259,1333304,1,fine arts/culture,arts-culture,New York,US,https://www.meetup.com/Arts-Culture-and-Technology/,"Arts, Culture and Technology",[]
